6428,"Kolloto","Lubgost",26
6429,"Bymbel","Mscigniew",21
6430,"Rosikon","Chociemir",25
6431,"Betherska","Cibora",23
6432,"Kastinger","Nierad",29
6433,"Klafczynski","Remig",21
6434,"Nachalska","Bernarda",20
6435,"Dorociak","Cezariusz",24
6436,"Gorniaczyk","Dalemir",25
6437,"Ditczyk","Jonatan",22
6438,"Kobylkiewicz","Ciechoslaw",24
6439,"Bohlin","Areta",23
6440,"Borglowiec","Jonatan",29
6441,"Halezy","Feliksa",22
6442,"Krucybala","Czesbor",24
6443,"Dewalski","Dalewuj",29
6444,"Kolan","Cyra",25
6445,"Kuprianis","Ola",22
6446,"Piskorek","Eryk",21
6447,"Storch","Cyra",24
6448,"Boldrini","Zdzislawa",28
6449,"Morzecka","Dalewin",24
6450,"Stoflig","Niegoslaw",27
6451,"Hoeck","Radoslawa",20
6452,"Pecherowski","Jozefa",29
6453,"Fedunciow","Sewera",23
6454,"Poskroba","Cibor",25
6455,"Kaak","Jas",29
6456,"Bystryczan","Gaspar",25
6457,"Hefta","Falislawa",29
6458,"Plonc","Sydoniusz",22
6459,"Albrecht","Ksymena",26
6460,"Rotermund","Sylweriusz",21
6461,"Landa","Halina",28
6462,"Spreda","Flawia",29
6463,"Mitrofan","Barabasz",22
6464,"Pakeltys","Giedymin",24
6465,"Jezelska","Salomon",21
6466,"Malandowicz","Izaak",20
6467,"Furemka","Krzysztof",26
6468,"Nojoks","Boncza",28
6469,"Buzdygon","Faustyna",27
6470,"Szczerzynski","Lech",26
6471,"Lechota","German",26
6472,"Korszaczuk","Marzanna",22
6473,"Trol","Kasjan",20
6474,"Komaszuk","Karmen",23
6475,"Falte","Krystiana",25
6476,"Zemczewska","Serwacy",27
6477,"Konty","Anetka",21
6478,"Bizin","Monia",28
6479,"Cylanowicz","Ismena",20
6480,"Prosciak","Witold",23
6481,"Oborek","Terencjusz",27
6482,"Brzeczkowski","Mirella",21
6483,"BalzavelBetuza","Monia",25
6484,"Heppert","Klemens",24
6485,"Fryhubowicz","Nemezjusz",25
6486,"Horodyjewska","German",28
6487,"Celegra","Domamir",20
6488,"Fieluba","Alicjana",27
6489,"Gawrzyalski","Ligia",25
6490,"Rackiewicz","Janislaw",27
6491,"Seliwierstow","Milowit",21
6492,"Amimucka","Florian",25
6493,"Mamczarz","Ida",29
6494,"Jaszczot","Jerzy",25
6495,"Spitzhofer","Sylwiusz",22
6496,"Dauber","Ludgarda",24
6497,"Odzimek","Bogdan",24
6498,"Zabiak","Cieszyslawa",28
6499,"Golomek","Tymoteusz",23
6500,"Witman","Bianka",29
6501,"Poludniuk","Rufin",20
6502,"Kszyna","Gardomir",20
6503,"Funikow","Maryn",22
6504,"Karmilowicz","Magdalena",29
6505,"Greczka","Leonida",26
6506,"Kociejczyk","Joanna",29
6507,"Cyruniak","Dziadumila",28
6508,"Zewicki","Jaromir",24
6509,"Skaczukowski","Tyburcjusz",22
6510,"Nencek","Kalasanty",24
6511,"Parneszewska","Marta",26
6512,"Trzesielewicz","Wiktoryn",22
6513,"Smakoszewska","Fabrycjan",21
6514,"Rubenau","Smyslaw",27
6515,"Dzamalis","Wiktoryn",24
6516,"Cembel","Domicela",24
6517,"Zerel","Laurenty",20
6518,"Piesla","Eustacjusz",22
6519,"Czeznakowska","Ksenia",27
6520,"Koperniak","Zenon",28
6521,"Harlop","Remigiusz",23
6522,"Przedwoj","Longin",23
6523,"Zultak","Delfin",20
6524,"Fedusiow","Ninogniew",20
6525,"Konwalik","Danio",29
6526,"Pietrachowski","Heliasz",27
6527,"Swistuniuk","Konkordia",26
6528,"Nadarzynski","Bogumir",22
6529,"Kludecki","Bernadeta",29
6530,"Fudalia","Dalbor",24
6531,"Dambowa","Bartlomiej",22
6532,"Kosilowicz","Epifan",23
6533,"Perenc","Oktawian",29
6534,"Klamerus","Norma",27
6535,"Darnowski","Januariusz",26
6536,"Cauden","Lechoslawa",29
6537,"Duryszkin","Oskar",20
6538,"Klandt","Bianka",24
6539,"Lejtas","Jarostryj",23
6540,"Zaboj","Maks",22
6541,"Atnos","Beata",24
6542,"Gierth","Lech",24
6543,"Nagelholz","Michal",27
6544,"Pszonek","Norberta",29
6545,"Ceranko","Natalis",20
6546,"Ciaramella","Wojtek",21
6547,"Bochenak","Ewa",25
6548,"Musilo","Marceli",28
6549,"Czajcinski","Dalewin",26
6550,"Murase","Germanik",24
6551,"Ryhialek","Wladyslawa",29
6552,"Schedlinski","Henryka",26
6553,"Paterewicz","Nadia",20
6554,"Mackaniak","Wenanty",29
6555,"Chamara","Przemysl",29
6556,"Lengos","Olgierd",22
6557,"Chmulowicz","Rudolf",26
6558,"Kidacha","Ludwik",29
6559,"Kryszak","Orfeusz",24
6560,"Regulinski","Agnieszka",29
6561,"Wator","Noemi",28
6562,"Saemann","Emerencja",22
6563,"Erb","Emilka",29
6564,"Zagala","Fabrycy",21
6565,"Pecherzykowska","Karol",27
6566,"Tapolski","Maria",24
6567,"Zelkowski","Horacy",24
6568,"Straszyk","Felicyta",28
6569,"Manterys","Cezaria",25
6570,"Puszk","Gracjan",20
6571,"Brachelka","Macius",28
6572,"Mateas","Edek",29
6573,"Bioly","Wirginia",29
6574,"Darius","Maksymian",21
6575,"Momro","Demetriusz",24
6576,"Helmann","Drogomysl",20
6577,"Konopkin","Ziemek",28
6578,"Malatynska","Marian",29
6579,"Kurmanek","Tymoteusz",25
6580,"Szynglarewicz","Agata",25
6581,"Biesczke","Olimpia",22
6582,"Katun","Patryk",29
6583,"Handt","Sebastiana",23
6584,"Chryczew","Bodzeta",29
6585,"Besztyga","Erazm",20
6586,"Kosmina","Tymek",22
6587,"Sobajko","Jozefat",21
6588,"Burzydlo","Wislaw",26
6589,"Zondarski","Cecyliusz",28
6590,"Backhus","Miroslawa",29
6591,"Wiaz","Mieczyslaw",29
6592,"Macygon","Bartlomieja",28
6593,"Wijalkowska","Franek",27
6594,"Bracewicz","Leonida",24
6595,"Prentki","Gracjan",21
6596,"Solonko","Felicjana",29
6597,"Sedzinowska","Cezariusz",27
6598,"Szposzynska","Jonatan",27
6599,"Szawczenko","Mirek",27
6600,"Jekner","Gracjan",22
6601,"Stadolinska","Benon",22
6602,"Honzel","Dalibor",23
6603,"Wachulowska","Iza",24
6604,"Frasunski","Irena",24
6605,"Pietrzela","Kalista",21
6606,"Frojman","Atanazja",23
6607,"Smidla","Sybilla",24
6608,"Jauksz","Romuald",27
6609,"Woyczak","Boguslaw",20
6610,"Siesionek","Brygida",27
6611,"Sisman","Cyryl",28
6612,"Adamusz","Klaudia",23
6613,"Cieslow","Juliusz",22
6614,"Kralko","Hugon",26
6615,"Kozik","Floryn",26
6616,"Pasluszka","Apoloniusz",25
6617,"Kremser","Ciechoslaw",28
6618,"Stempnik","Doboslawa",28
6619,"Enkisch","Laurentyn",23
6620,"Lemicz","Miestwin",23
6621,"Smogala","Heloiza",23
6622,"Mozoluk","Marcelin",27
6623,"Siodemski","Wislawa",29
6624,"Kachal","Ksymena",21
6625,"Korzekwa","Ewelin",21
6626,"Musztowska","Dagmara",25
6627,"Dychota","Roksana",22
6628,"Szurek","Fortunat",28
6629,"Jakubczyc","Pamelka",28
6630,"Kramolz","Dobroslawa",27
6631,"Malangiewicz","Ilona",22
6632,"Brugowska","Malwina",21
6633,"Tyton","Badzimir",29
6634,"Kacorzak","Misiek",23
6635,"Gundak","Ryta",24
6636,"Smotrycki","Leokadia",25
6637,"Pujgo","Renata",27
6638,"Sandelska","Honoriusz",23
6639,"Zarnik","Gerard",21
6640,"Krentus","Nadia",23
6641,"Boniak","Festus",26
6642,"Wlekla","Nikodem",20
6643,"Pietrajtys","Ireneusz",21
6644,"Harasijski","Wirgiliusz",24
6645,"Abras","Orchidea",27
6646,"Osis","Slawomiar",23
6647,"Danilczuk","Estera",29
6648,"Tycholis","Ciechoslawa",28
6649,"Kucul","Nela",23
6650,"Milrad","Dobieslawa",24
6651,"Duballa","Budzislawa",27
6652,"Zygucka","Zacheusz",28
6653,"Mireska","Wirgiliusz",20
6654,"Blokiesz","Bianka",28
6655,"Lezoch","Krzys",23
6656,"Trojnacki","Norman",22
6657,"Sewerynowicz","Ludmar",21
6658,"Pokladecki","Kubus",29
6659,"Fruncza","Alfreda",27
6660,"Sucherman","Cyra",23
6661,"Milejczuk","Liberiusz",23
6662,"Gwizner","Gwidon",27
6663,"Waleszkiewicz","Longina",26
6664,"Szczebalski","Bohdan",24
6665,"Gabert","Regina",27
6666,"Wiedmied","Ireneusz",23
6667,"Szlaur","Gebhard",26
6668,"Zychiewicz","Mscislaw",28
6669,"Horaczewski","Grzes",29
6670,"Graben","Konstancja",24
6671,"Warmier","Maciek",28
6672,"Probert","Wladek",26
6673,"Gozdona","Oliwer",23
6674,"Fojtowicz","Edyta",28
6675,"Swiergosz","Oktawiusz",28
6676,"Pacholczek","Blandyna",28
6677,"Wojciski","Eleonora",22
6678,"Kollodziej","Estera",25
6679,"Pogrzebienny","August",22
6680,"Cholewko","Wiktorian",21
6681,"Kubs","Joachim",21
6682,"Madzer","Magda",20
6683,"Bydelek","Ida",20
6684,"Precer","Laura",28
6685,"Dolczewski","Demetriusz",28
6686,"Iczymko","Czaslaw",24
6687,"Topolski","Fryderyka",26
6688,"Fisera","Ksaweryna",25
6689,"Korczagin","Pawel",26
6690,"Bajnerman","Oskar",24
6691,"Calas","Kryspin",27
6692,"Gronulski","Dobromila",24
6693,"Miktas","Nagod",21
6694,"Pregner","Olka",21
6695,"Drynko","Hiacynt",26
6696,"Stawacki","Cieslawa",25
6697,"Zalga","Konstans",24
6698,"Burkwicz","Maria",25
6699,"Spiegiel","Herakliusz",23
6700,"Siebida","Sewera",27
6701,"Werbesinke","Grzes",21
6702,"Zaraja","Kajetan",24
6703,"Gowartowski","Jarema",25
6704,"Machszyn","Eutropiusz",26
6705,"Zacherowska","Wieslawa",24
6706,"Kabanda","Wiktoriusz",21
6707,"Maloszczyk","Leslaw",23
6708,"Wilnowicz","Tomasz",23
6709,"Jochemczuk","Gaspar",21
6710,"Wadolny","Czeslaw",21
6711,"Bachlaj","Longina",22
6712,"Pietrej","Witold",21
6713,"Zbirek","Ewelina",24
6714,"Migdalowicz","Zofia",25
6715,"Pabian","Bolemysl",22
6716,"Kostanczuk","Grzes",21
6717,"Owczynnik","Klementyn",29
6718,"Kudzma","Marceli",28
6719,"Oficjalski","Dalemir",25
6720,"Trederowicz","Onufry",22
6721,"Ludzki","Alfred",22
6722,"Makrzak","Adela",26
6723,"Falatyk","Letycja",20
6724,"Sobomiak","Gebhard",22
6725,"Rudenski","Zuzanna",29
6726,"Orwat-Czernik","Dobroniega",20
6727,"Smujkis","Regina",29
6728,"Jena","Brykcjusz",24
6729,"Wazl","Augusta",24
6730,"Musial","Lazarz",25
6731,"Brojewski","Cecyliusz",23
6732,"Momatiuk","Izyda",26
6733,"Kriener","Seweryn",25
6734,"Koczaski","Lech",20
6735,"Lasonczyk","Mieczyslaw",29
6736,"Frasolek","Emiliana",22
6737,"Wiedlak","Aleksy",25
6738,"Domjahn","Ada",29
6739,"Zelezna","Stanislawa",24
6740,"Langmeser","Dobrawa",22
6741,"Batorewicz","Walentyn",20
6742,"Treuchel","Magdalena",26
6743,"Dzuman","Ksymena",23
6744,"Kanzik","Teodor",20
6745,"Dowrzycz","Tyburcjusz",25
6746,"Marcinski","Witolda",29
6747,"Maladyn","Seba",21
6748,"Bachysz","Leon",25
6749,"Sterngast","Bartek",25
6750,"Walenik","Teodozja",21
6751,"Bertowicz","Brygida",29
6752,"Jargowska","Magdalena",20
6753,"Stajerski","Krystiana",25
6754,"Kostych","Zdzisek",27
6755,"Zawronek","Bogumir",26
6756,"Zergier","Korneliusz",26
6757,"Kostajak","Napoleon",20
6758,"Poropiona","Benon",24
6759,"Kowierzniew","Sewera",24
6760,"Zakulecki","Jarek",24
6761,"Kowaczew","Leandra",24
6762,"Legumina","Wlodzislaw",21
6763,"Medycha","Hiacynt",23
6764,"Jeslaw","Zachary",25
6765,"Pitracha","Niegoslaw",27
6766,"Ziendara","Witold",26
6767,"Poczciwek","Nierod",28
6768,"Pazyszek","Ludwina",24
6769,"Neteczka","Huniemir",29
6770,"Jumas","Feliksa",23
6771,"Tutla","Matron",25
6772,"Sapinska","Aneta",20
6773,"Gryfczynski","Dobromila",29
6774,"Palyski","Lucja",27
6775,"Zadrzewska","Drogomir",27
6776,"Lezenski","Arek",26
6777,"Masiak","Wlodzislaw",23
6778,"Gazdziuk","Honorata",26
6779,"Rochnia","Pelagiusz",22
6780,"Constantin","Morzyslaw",25
6781,"Morynka","Maciek",25
6782,"Behlert","Dalimir",22
6783,"Trzcianski","Niesul",27
6784,"Wikszynska","Maksym",21
6785,"Klazinski","Ignacy",28
6786,"Kuczak","Laura",22
6787,"Krysak","Klemencja",25
6788,"Tabienko","Innocenta",20
6789,"Swirid","Budzislaw",29
6790,"Czwornok","Kaja",22
6791,"Nastrozny","Lucjan",20
6792,"Lugiert","Walenty",25
6793,"Bartezak","Zdzislaw",23
6794,"Szlosman","Radomil",27
6795,"Malichnowska","Elwira",29
6796,"Macygon","Izka",23
6797,"Ziemiochod","Max",23
6798,"Rzymianski","Donata",28
6799,"Czenscik","Harald",23
6800,"Glandys","Euzebiusz",27
6801,"Deparasinski","Zenona",25
6802,"Pytylak","Florentyn",21
6803,"Tybarski","Chociebor",26
6804,"Sadla","Dariusz",28
6805,"Stechun","Malina",27
6806,"Gazicki","Drogomysl",23
6807,"Norkus","Florentyna",27
6808,"Prieser","Sabin",25
6809,"Damhajmer","Zbigniew",20
6810,"Franczyk","Pankracy",21
6811,"Dotke","Tymoteusz",25
6812,"Harynek","Ludomil",26
6813,"Liponoga","August",24
6814,"Kowollik","Kasia",27
6815,"Sandowycz","Patrycja",22
6816,"Druskowska","Niegowoj",25
6817,"Lukota","Marlena",28
6818,"Durniatt","Atanazja",21
6819,"Glaglus","Adam",21
6820,"Artamonow","Kalinka",23
6821,"Cwetsch","Artek",26
6822,"Hymkowski","Wiola",26
6823,"Mosalma","Ilona",28
6824,"Ligfracki","Hubert",28
6825,"Gwidz","Bogumila",22
6826,"Chryli","Adolfa",28
6827,"Swobodziuk","Dalewin",22
6828,"Luwinski","Teresa",29
6829,"Sturc","August",20
6830,"Czerwicz","Dalewuj",28
6831,"Oliger","Nicefor",29
6832,"Slanicki","Germanik",29
6833,"Blatkowski","Oliwer",21
6834,"Molel","Bohusz",22
6835,"Sarwa-Mulczyk","Napoleon",21
6836,"Zowiecki","Nonna",26
6837,"Tutakiewicz","Ireneusz",24
6838,"Girynowicz","Wieslawa",23
6839,"Gerlik","Badzislawa",23
6840,"Bihna","Niemst",29
6841,"Sworawska","Korneliusz",28
6842,"Romaniewicz","Pawel",26
6843,"Biegalka","Mirek",27
6844,"Piechuto","Czedrog",21
6845,"Gaudziak","Ilona",22
6846,"Dubilas","Bohusz",25
6847,"Zielinka","Czaslawa",20
6848,"Gienszczak","Hipacy",25
6849,"Antonowicz","Przemyslawa",29
6850,"Polaszke","Czeslawa",24
6851,"Potaczalo","Olga",24
6852,"Skarber","Kryspin",26
6853,"Dzieciolowicz","Hermes",24
6854,"Soltasinski","Eryka",22
6855,"Boczulski","Slawomiar",20
6856,"Rekowski","Bernardyn",25
6857,"Erdenberger","Jonasz",21
6858,"Pojawska","Katarzyna",26
6859,"Konepelski","Nierod",26
6860,"Szrejder","Konradyna",23
6861,"Wojlekun","Atanazy",22
6862,"Wolgocka","Slawobor",26
6863,"Parretna","Misia",23
6864,"Wata","Seweryna",24
6865,"Dluczik","Gloria",27
6866,"Oligora","Hanna",21
6867,"Haraszczuk","Adelajda",24
6868,"Bladkiewicz","Bronislaw",29
6869,"Zelet","Sebastiana",29
6870,"Czeciuk","Teodozja",25
6871,"Maruczak","Dobrawa",27
6872,"Jandrosek","Dalewuja",25
6873,"Dylinowska","Mariola",22
6874,"Hlopecka","Kordula",21
6875,"Panezyszyn","Aurelia",24
6876,"Lubunski","Wlodzimira",29
6877,"Fludre","Drogoslaw",25
6878,"Bruks","Gostmil",24
6879,"Amolinska","Kasia",22
6880,"Tymofijczuk","Benedykta",23
6881,"Gaudyk","Konstans",27
6882,"Guzalewicz","Hubyslaw",29
6883,"Lewcon","Dionizy",22
6884,"Gebus","Maks",27
6885,"Bolita","Teodozja",29
6886,"Artymonski","Kleopatra",23
6887,"Pudych","Dobromila",25
6888,"Dymitrasz","Ostrobod",20
6889,"Wojtyllo","Zenona",22
6890,"Kosmiruk","Orestes",26
6891,"Bela","Oskar",25
6892,"Swizalska","Ramona",28
6893,"Pawlega","Sara",23
6894,"Kirstajn","Cyryl",27
6895,"Nimpsch","Gizela",28
6896,"Miklaszewicz","Marlena",20
6897,"Brychloc","Fausta",26
6898,"Krazow","Leonia",25
6899,"Drygala","Ksawery",23
6900,"Andruszek","Wenanty",24
6901,"Rameda","Biernat",21
6902,"Sawionek","Luiza",23
6903,"Bralikowski","Brodzislaw",26
6904,"Borowca","Heloiza",25
6905,"Lotor","Wojtek",23
6906,"Wociol","Milowuj",24
6907,"Bananczyk","Borzyslawa",20
6908,"Borstok","Symeon",24
6909,"Obier","Milobor",21
6910,"Altanis","Magnus",28
6911,"Töpler","Aleksander",20
6912,"Rudlo","Aurelia",22
6913,"Hopaluk","Dalestryj",27
6914,"Grancewicz","Marek",26
6915,"Dzietlo","Myslaw",25
6916,"Jonota","Juri",29
6917,"Petrunkow","Gerard",21
6918,"Masielska","Henryka",23
6919,"Olzynski","Kamelia",21
6920,"Wielmozny","Budzigniew",29
6921,"Zoladkiewicz","Sylweriusz",20
6922,"Belaj","Alfreda",27
6923,"Kasprowiak","Ciecimiar",23
6924,"Szykierski","Fabian",28
6925,"Cynkalowski","Lechoslaw",22
6926,"Sadczykow","Leonid",27
6927,"Saletycki","Dionizja",23
6928,"Wozdziak","Witalian",29
6929,"Sarello","Blandyn",22
6930,"Szwendowski","Nierod",27
6931,"Lejchter","Krzyslaw",20
6932,"Mencz","Emanuela",29
6933,"Churchal","Nawuj",27
6934,"Kuzla","Balbina",21
6935,"Wowerko","Marcjanna",25
6936,"Lotyszojc","Filip",23
6937,"Delestowicz","Maksymilian",26
6938,"Sepek","Rebeka",21
6939,"Fleszczar","Ariel",23
6940,"Dzugiel","Krzeslawa",25
6941,"Zadkiewka","Florenty",27
6942,"Janzi","Miroslaw",21
6943,"Sobora","Ida",21
6944,"Zysnarski","Tegomir",22
6945,"Warmuz","Flawian",28
6946,"Rujewski","Hiacynt",22
6947,"Hacia","Tobiasz",29
6948,"Milaska","Maks",27
6949,"Löschner","Waldek",27
6950,"Malgorzaciak","Festus",27
6951,"Niedawna","Orestes",29
6952,"Grigorczuk","Hilaria",24
6953,"Supryka","Emilia",22
6954,"Tullin","Maciek",28
6955,"Kuzlicki","Bozo",22
6956,"Lichmarowska","Wiktorian",28
6957,"Ciz","Neonila",29
6958,"Paczalek","Maria",25
6959,"Stolzenberg","Felicjana",27
6960,"Romala","Juda",22
6961,"Murciadis","Klaudiusz",26
6962,"Loruch","Fabian",27
6963,"Frajsztat","Janislaw",27
6964,"Kawedek","Helmut",23
6965,"Kalamaznik","Natalia",22
6966,"Bukryn","Alex",26
6967,"Rybieka","Ligia",23
6968,"Kanatowska","Serwacy",28
6969,"Szyszkin","Domaslawa",25
6970,"Frela","Aureliusz",26
6971,"Eljaszak","Ramona",29
6972,"Barotynska","Kamelia",28
6973,"Fragowski","Naczeslaw",24
6974,"Golasz","Domastoj",26
6975,"Bugder","Tegomir",29
6976,"Sadawski","Artek",25
6977,"Trymucha","Mieczyslawa",27
6978,"Buchholc","Msciwoj",28
6979,"Szajer","Wioletta",27
6980,"Zajeczak","German",27
6981,"Obratowski","Barnim",22
6982,"Konfal","Nestor",25
6983,"Zbychorski","Roma",25
6984,"Rower","Jaroslaw",24
6985,"Pieprzyny","Arnulf",23
6986,"Majdok","Boncza",26
6987,"Turowiecki","Nienach",26
6988,"Etc","Dobrosiodl",25
6989,"Lejewski","Godzimir",28
6990,"Herodzinski","Grzes",28
6991,"Huszarowa","Franciszka",21
6992,"Szaar","Izolda",27
6993,"Chodysz","Hanna",27
6994,"Wokurka","Hugona",22
6995,"Zyziak","Epifan",27
6996,"Aftowicz","Julietta",29
6997,"Osadza","Maksym",23
6998,"Jerenkowska","Gajusz",26
6999,"Elzynska","Slawomir",27
7000,"Srzelec","Apoloniusz",22
7001,"Talac","Ostap",22
7002,"Sobocik","Cyryl",27
7003,"Kaluharska","Ludwina",20
7004,"Chmielewiec","Huniemir",20
7005,"Dokimuk","Jas",26
7006,"Dzialakiewicz","Artur",25
7007,"Eikmann","Stefania",25
7008,"Krolarz","Machabeusz",28
7009,"Rajsman","Kamila",24
7010,"Strzybniczek","Misia",26
7011,"Gorniacki","Iza",24
7012,"Otwik","Rysiek",28
7013,"Dermatas","Ninomysl",22
7014,"Dudas","Goslaw",23
7015,"Lyzyn","Artur",28
7016,"Oscianowska","Protazy",23
7017,"Gadzinski","Rudolfina",21
7018,"Klejanowska","Marceli",29
7019,"Rozpetkowski","Falibor",25
7020,"Wyrazniak","Franciszka",21
7021,"Slepienczuk","Sylwia",29
7022,"Giefryt","Falimir",27
7023,"Zoledziowski","Gloria",20
7024,"Wladyga","Dobrowit",21
7025,"Nadriczny","Irydion",25
7026,"Jerzyk","Zdzislawa",22
7027,"Fouler","Wioletta",24
7028,"Parafianow","Bolislawa",26
7029,"Zmirli","Bartlomieja",20
7030,"Kumorowski","Ludmar",24
7031,"Giraud","Emanuel",22
7032,"Sawiniec","Gosia",27
7033,"Skubinski","Dobielut",24
7034,"Kason","Cibor",21
7035,"Glaszka","Eryka",29
7036,"Koler","Eligiusz",22
7037,"Wend","Nicefor",27
7038,"Grejc","Drogodziej",24
7039,"Schenk","Budzigniew",27
7040,"Bluszczak","Elwira",29
7041,"Klimek-slezak","Justyn",27
7042,"Justkowiak","Boncza",25
7043,"Jerchewicz","Pamela",22
7044,"Szlawieniec","Amon",23
7045,"Mrozny","Niegoslawa",25
7046,"Blaszk","Ingeborga",26
7047,"Bilawiecka","Nadia",26
7048,"Podglodek","Kubus",20
7049,"Kocud","Eliasz",22
7050,"Deinhardt","Sewera",28
7051,"Falenczykowski","Tomasz",21
7052,"Bekas","Daria",21
7053,"Tymonowicz","Dalila",20
7054,"Lycha","Arnolf",25
7055,"Bierada","Nikifor",27
7056,"Gymnopoulos","Julian",24
7057,"Pielniak","Wieslaw",27
7058,"Dorzynska","Herkules",21
7059,"Artus","Klement",29
7060,"Grenzow","Miron",24
7061,"Grudewicz","Oliwer",21
7062,"Gewior","Fausta",21
7063,"Rafajlowicz","Ignacy",29
7064,"Tafilowska","Wlodzimira",20
7065,"Burlage","Slawobora",28
7066,"Hehl","Ostrobod",24
7067,"Sadlucki","Henryk",24
7068,"Kakao","Ben",28
7069,"Zadworzanski","Amon",24
7070,"Torczynski","Osiegniew",20
7071,"Pyaszek","Nieprasz",28
7072,"Zagrodzka","Julietta",24
7073,"Swialkowska","Milochna",23
7074,"Dolenski","Emil",22
7075,"Golenczak","Pawel",20
7076,"Niecman","Blazej",20
7077,"Szlapek","Dobromil",22
7078,"Slosorz","Grzymislaw",26
7079,"Chropowicka","Lolita",28
7080,"Klopec","Henia",23
7081,"Waydowski","Teodozy",25
7082,"Baimert","Iwonka",29
7083,"Wyrsta","Stanislawa",21
7084,"Witorzenc","Bogdan",26
7085,"Chadzewski","Fidelisa",21
7086,"Lacik","Oskar",22
7087,"Bogorodzic","Mirella",29
7088,"Knespel","Karmen",22
7089,"Gigaj","Festus",29
7090,"Madrekiewicz","Dobrosiodl",27
7091,"Tikka","Joanna",22
7092,"Macz","Baldwina",29
7093,"Kiertaszewska","Bronislawa",23
7094,"Papczenko","Demetriusz",22
7095,"Kapiela","Majka",26
7096,"Rozalczak","Czarek",23
7097,"Pustulka","Aleksy",25
7098,"Towarnicki","Domicela",28
7099,"Frabaniec","Smyslaw",20
7100,"Krzemieniec","Naum",20
7101,"Kreciasz","Hipolit",23
7102,"Stochmal","Ludomil",22
7103,"Dziambor","Donata",26
7104,"Muziol","Czeslaw",25
7105,"Malczanow","Bozena",27
7106,"Wolniszewski","Manomir",25
7107,"Dziurnik","Liliana",26
7108,"Czapiecka","Falislaw",20
7109,"Zabeda","Kordian",27
7110,"Parolski","Marcelin",28
7111,"Kamodzka","Anita",28
7112,"Strozecki","Alicja",20
7113,"Trylski","Leonia",29
7114,"Debczuk","Dagobert",20
7115,"Lajas","Kuba",23
7116,"Jaworko","Radzislawa",21
7117,"Spirawka","Daroslaw",26
7118,"Tuzim","Ludoslaw",21
7119,"Woniszczuk","Ludoslaw",29
7120,"Jamrozi","Otto",28
7121,"Pietruszuk","Mieszko",26
7122,"Omyliak","Ciechomir",29
7123,"Hleb","Aga",24
7124,"Jadziniak","Dobrociech",27
7125,"Krizor","Marcjusz",29
7126,"Danaczek","Edzio",24
7127,"Szwenke","Dobromira",27
7128,"Gielbart","Magnus",26
7129,"Smid","Blazej",25
7130,"Kliczmach","Ciecirada",24
7131,"Mimczuk","Huberta",25
7132,"Chlarz","Ryta",24
7133,"Polosak","Anita",28
7134,"Kryslewicz","Dytrych",24
7135,"Szkodnik","Niedamir",26
7136,"Jakimenko","Myslimir",22
7137,"Krotewicz","Konkordia",27
7138,"Cofala","Matylda",25
7139,"Sabady","Salwator",28
7140,"Andrejec","Martyna",24
7141,"Kalimow","Fidelis",26
7142,"Gedyga","Areta",20
7143,"Chmuraj","Cieslaw",25
7144,"Wonwozna","Ciechomir",24
7145,"Einnehmer","Jimislaw",22
7146,"Bernisz","Niemir",22
7147,"Piwon","Izabela",20
7148,"Bryczynski","Seba",29
7149,"Bozega","Wiktoriusz",21
7150,"Kruta","Zacheusz",29
7151,"Starostienko","Zacheusz",22
7152,"Kolasznikow","Majka",20
7153,"Piur","Amanda",29
7154,"Lewczyszyn","Alberta",25
7155,"Chwalyk","Honorata",29
7156,"Chwaszcza","Sandra",25
7157,"Kakalarz","Domicjan",23
7158,"Kobza","Waclaw",20
7159,"Bezuchlo","Gaudenty",21
7160,"Bachun","Bartek",20
7161,"Sabul","Niemir",26
7162,"Blas","Cibor",23
7163,"Nieniszko","Cezaria",21
7164,"Siekiela","Cieszyrad",22
7165,"Pluchta","Efrem",26
7166,"Kuzniarek","Matron",22
7167,"Matyniewicz","Beniamin",27
7168,"Klaczymonski","Gliceria",20
7169,"Labuz","Terencjusz",24
7170,"Ziegmund","Ostap",25
7171,"Arzelecka","Zachariasz",29
7172,"Rzucidla","Januaria",23
7173,"Radziwinowski","Lechoslaw",20
7174,"Kurzawiak","Drogoslaw",29
7175,"Szkadlubowicz","Kleofas",22
7176,"Santracz","Ksenia",21
7177,"Leplin","Lucjusz",26
7178,"Tabkowski","Herakles",29
7179,"Stowiok","Patryk",22
7180,"Daleszynski","Bozydar",20
7181,"Zychorski","Gniewomir",24
7182,"Cabrzynski","Herbert",23
7183,"Ditel","Sydonia",26
7184,"Szatach","Bartlomieja",24
7185,"Gimularz","Edward",28
7186,"Geruda","Klementyna",29
7187,"Zdzebel","Lucja",20
7188,"Madnys","Cyriak",21
7189,"Konwartowicz","Ladyslaw",25
7190,"Fedorowski","Kamil",20
7191,"Zaic","Wladyslawa",28
7192,"Pietruczeniuk","Libert",23
7193,"Kwiaciak","Dorian",25
7194,"Reczkowski","Lilianna",21
7195,"Kowderak","Franek",21
7196,"Mandzur","Marian",22
7197,"Meczykiewicz","Narcyz",28
7198,"Szynczuk","Wiktorian",29
7199,"Polanowicz","Maciek",22
7200,"Horowiec","Dalewuj",24
7201,"Kierczek","Seweryna",27
7202,"Garbatowski","Cezaryna",29
7203,"Eikelt","Maja",21
7204,"Wieczorko","Liwiusz",24
